,X1,X2,X3
60,0.4021902888640335,0.014586906653496934,0.6189833078404653
61,0.4509263208151101,0.9501489532837262,0.6866357640760079
62,0.3337253840636102,0.00473411541802693,0.4524459813996514
63,0.25557336657509755,0.7001561562432406,0.2908267062766591
64,0.4226776522037933,0.26887468700844064,0.26764174601358715
65,0.7502288745424122,0.7584718749711675,0.6751762513808728
66,0.456403194737408,0.479444892529889,0.6475072193849277
67,0.6506307207862355,0.9325189551715052,0.16650478020075377
68,0.2204630813934071,0.9736131538299007,0.9259197562516944
69,0.5653675096853559,0.3392823756536665,0.757115040363507
70,0.5428460196904938,0.8461195607845257,0.5188718929616148
71,0.8522193338513779,0.23207913671716285,0.9952237199676879
72,0.9468868964855675,0.7529412026861232,0.8936010151821762
73,0.8249484549754196,0.016605242989615077,0.0341070551096162
74,0.21407363642342858,0.8125853094744048,0.16809298602510558
75,0.9677116435579074,0.860180920429353,0.7206720763349602
76,0.32752189248710195,0.34029069418870983,0.17562215414175808
77,0.9152224934241594,0.5847687823909499,0.11616494765985597
78,0.19149437742977538,0.7552956484469692,0.371671347893207
79,0.03227266769191206,0.892414163753876,0.4423992502242172
80,0.313827978476817,0.15977061405927706,0.6040473167039062
81,0.2330190772922739,0.9470935704598971,0.9950878170806465
82,0.7584672257537299,0.9576977902279412,0.11853469536309824
83,0.2224774670557027,0.6837928639022951,0.4522865555446398
84,0.14619533443195643,0.5400431454749216,0.4464276921753264
85,0.4243863018254579,0.9915854663998795,0.5535934746689959
86,0.37600537925652955,0.5068302021605278,0.12141748121646545
87,0.20264235584567825,0.5876377936026019,0.27629097232002875
88,0.21685553508877187,0.7906011296165362,0.49178195743570474
89,0.9627519433682831,0.5496581550071439,0.12090076813601369
90,0.9315177005845032,0.6422252551229931,0.30353913523057496
91,0.2484672470675503,0.11242833469462565,0.09757859370925959
92,0.929497667576376,0.8740326696409649,0.025232947768978553
93,0.21978565731469313,0.06159045313307132,0.9001134195915256
94,0.8410347972428153,0.044764789110283476,0.9725830523386867
95,0.47836122411684945,0.053737321755556566,0.20332574768120537
96,0.5963612408967768,0.2607603407739888,0.76640491732281
97,0.37363637311084097,0.9376505292534958,0.11137720311734911
98,0.8968457418626398,0.8512992013155483,0.6067155132989379
99,0.9440540410549295,0.7194097209807632,0.6442917741319517
100,0.30366881471278406,0.3240954314127331,0.8320309797303667
101,0.7666089995964668,0.681743977272297,0.5663314479167686
102,0.3266196045178267,0.08381099628578326,0.35097829302259553
103,0.044033453072838014,0.7641416647764973,0.34560374795628324
104,0.47337379248618994,0.7662001906257727,0.20801886789074842
105,0.5203644311090034,0.20326011035025715,0.03241274910499847
106,0.03632539097330911,0.7139036522633465,0.9126954450504788
107,0.1782291687805151,0.14321184412935672,0.0953321433586426
108,0.7035498248134271,0.33593444894996904,0.1575020328728347
109,0.6229716291352855,0.09993811517409568,0.4840536429301705
110,0.0042822801908167785,0.20789292834971074,0.5385197318462533
111,0.9732722057690115,0.22350772747278702,0.9602277010060288
112,0.290114809254041,0.4318840243951618,0.9617773376737404
113,0.8866607248714707,0.5276502549673665,0.9212770580042279
114,0.6872520181696782,0.76565929740342,0.04278674340230415
115,0.22004326109754424,0.26717410454544976,0.9613415796460765
116,0.13758398915217118,0.5106305827614468,0.15820071240974176
117,0.8705242253777774,0.05480134911694867,0.23430103001466718
118,0.29805431154586404,0.2626950261746438,0.4293106441107202
119,0.9886377155713971,0.8298777756037828,0.22907205764933447
120,0.19440265759157482,0.23191185083209764,0.8994175495490236
121,0.36053392151301,0.9040429837891042,0.8947965055466919
122,0.13657745931035237,0.7943644797254779,0.13654180193401932
123,0.5263761359220355,0.6582535150414303,0.3752820535414103
124,0.22930050533202173,0.29342360595001116,0.19396280911311714
125,0.10149597199469995,0.6294687942673242,0.9800193954578863
126,0.5620866101887233,0.4442040843398102,0.5286653487540562
127,0.7417459271335639,0.6231507115595275,0.6730088197879135
128,0.7838535778379223,0.8721476081671765,0.99034247584465
129,0.28296617000858804,0.642241908904892,0.9519987108123208
130,0.8536065726591008,0.8276690954151341,0.5091384230796533
131,0.7647765518989162,0.3520801813659141,0.964051319840897
132,0.23495297646352742,0.3242544242712331,0.8188592890315588
133,0.9388826155991827,0.16072632979728085,0.17896214512777264
134,0.7666332910231958,0.4245848867513916,0.11656318585432235
135,0.8915815574416149,0.12619643392124225,0.32591955066111944
136,0.16076261835698502,0.8243924394637238,0.43025739621242776
137,0.9590980403802664,0.12617455562073776,0.6030279449753462
138,0.024542166523050968,0.04911758422682044,0.7411207643469775
139,0.3587051355256188,0.6197583129548682,0.9311304752522606
140,0.6757596863251436,0.14194178041607797,0.25642844022471645
141,0.2494424369988747,0.45243382387789,0.559153472431677
142,0.2537464222597763,0.934948871945426,0.778868381386271
143,0.10156832985623943,0.3403807227885651,0.8702728732710209
144,0.3586433615333019,0.719234784064758,0.7780592572465738
145,0.4373398876069805,0.7517935339673754,0.24017471485616426
146,0.8614268299868795,0.7599295675556516,0.03132765848257901
147,0.7689606212886769,0.6153731176535827,0.25636125144645106
148,0.5060047255409981,0.9232216418932386,0.39346628272828044
149,0.9489162461731421,0.3515746912153441,0.023484874867251815
150,0.08961079956395701,0.32025000242846346,0.6913822277408748
151,0.08314529999596654,0.937753620872263,0.5576273089440857
152,0.7136601629711938,0.47007992332932824,0.09845316408922988
153,0.047994374204214374,0.014738048959087036,0.4354330305251092
154,0.4469676290944118,0.7412903198898726,0.43528844433917446
155,0.19304836234691447,0.0916441416288234,0.04847225639294228
156,0.29087291329220777,0.003353510331062348,0.8586976944017122
157,0.6483934720415897,0.9189745766363495,0.26570656470505416
158,0.8344352633405187,0.6752505962216477,0.661941615517232
159,0.6285806932353529,0.2527017108619083,0.733367985437425
160,0.9240917685624858,0.1739761776148766,0.8348366410207709
161,0.5800354102414914,0.4440527963226012,0.39824588890968005
162,0.8810766720308676,0.3120925589869066,0.3219353890008164
163,0.644830682867323,0.12766452534080353,0.1623186705042119
164,0.3438440896303546,0.2784833905775628,0.9048968022797454
165,0.7000653861866103,0.6835388586160327,0.7867619133075533
166,0.3714038425027265,0.19766175985945456,0.7897725938637794
167,0.9864343101813685,0.6014169129632658,0.23486680517784353
168,0.6274259206436706,0.8552543919578334,0.4786099943526424
169,0.5197930384256666,0.362775118724715,0.8799910509076245
170,0.33583024365292935,0.2519666384200919,0.765600514244859
171,0.6356871117341903,0.5347256828402605,0.8648911532373141
172,0.30794105214216505,0.11172036467614976,0.009944318995213974
173,0.23182951033790766,0.07263136015459326,0.8783908962201916
174,0.9449967205052919,0.22753592743733198,0.6374574994127046
175,0.9036628805342322,0.898528976294797,0.44605156963114245
176,0.7944708036980153,0.9480284774635451,0.35721807749646395
177,0.7747209419664594,0.2994725111593963,0.1841477389596612
178,0.860112907975025,0.3373230196411309,0.4756699093778215
179,0.005120057568912317,0.1939520914147398,0.38107445688397
180,0.1369469174009914,0.8784938195478413,0.7089582714405424
181,0.8816275717607744,0.9965154113150461,0.8595401325100157
182,0.6729059558197484,0.4813153280613762,0.9926142726874974
183,0.8578065689095105,0.7792261439825509,0.312074494624355
184,0.8008502724771898,0.8016061817858982,0.8565336511583775
185,0.5253279076169933,0.008177316566504556,0.41464145054077617
186,0.5484309061214272,0.787365284716247,0.8633911962678222
187,0.021840731897330934,0.9044820678850666,0.6400158995600683
188,0.18550223577952074,0.14082672482963832,0.9355492373301934
189,0.37470445080279846,0.7477184508704007,0.9418363243860529
190,0.73244069126172,0.8254269991627207,0.7424827039277985
191,0.05540746833229415,0.1120217398947626,0.0010566914264721339
192,0.7710367608916552,0.8625506464772162,0.7623461943980147
193,0.42751416875719594,0.9114776795950913,0.06820296301003026
194,0.4081044046153328,0.40507003163170097,0.4403834014333958
195,0.5870675193910215,0.1638361577144819,0.5300365709149115
196,0.7016590554083043,0.22456580640274115,0.2512308812992017
197,0.9389477539361121,0.7509162343940262,0.7233252295582235
198,0.9627782980977003,0.05465835333384772,0.22356137272999466
199,0.7806362298293956,0.9415823551471328,0.25004892414565216
200,0.15278620236789164,0.6795540543102265,0.9735541472911761
201,0.5357841881584736,0.06801898321386479,0.5483345357725428
202,0.913621804646612,0.2123247943840152,0.5583554628885193
203,0.47865430802414655,0.6746086908045201,0.2806699923704441
204,0.3869728122145252,0.666244930986005,0.48501248944701747
205,0.6604445976075829,0.880922686734124,0.33317730174988114
206,0.5344055015295134,0.09769204575334545,0.08860272164258731
207,0.9451331851226883,0.8648329309158465,0.46599012546329077
208,0.44688485399766054,0.018880374515664045,0.8399543851587082
209,0.009287340601995098,0.383503496391311,0.18550568047062876
210,0.726270777657227,0.5074362327704166,0.8550878537236198
211,0.17758499162727337,0.4804817032762325,0.21434466332057056
212,0.46040268689338304,0.8341628430258694,0.4316119029020765
213,0.43264835671874413,0.7401686736481854,0.7506487340341649
214,0.4078752103111659,0.5522871265467575,0.1908136674496972
215,0.23095666173328466,0.11948906859172437,0.9688160495418118
216,0.018020421309069334,0.34197706748793033,0.34628723206211587
217,0.9274543713329033,0.34537142701306134,0.34886740575209974
218,0.6054740700195645,0.04911375810373575,0.5966642102395725
219,0.3513971839200437,0.034780136744633094,0.9740866693766648
220,0.2102618022940571,0.5124836852772169,0.3537557587803666
221,0.05783039272519985,0.9027225744025971,0.07093653823087076
222,0.3225741780300654,0.4345769795978295,0.9757528734677475
223,0.7919218104929273,0.4925634240743745,0.6019984281520555
224,0.07171363771274286,0.6183488879612846,0.7151170274623531
225,0.27345267750447355,0.8018648729225727,0.7021206915882413
226,0.39864406050976386,0.7403492366219786,0.939277025233245
227,0.3169046032916787,0.6987325837186619,0.3809095895334913
228,0.8069336646820557,0.8092121711531438,0.3733078793814627
229,0.462869518310151,0.33171031200374945,0.5594331507976039
230,0.23696287529959537,0.9698256847160655,0.46695783502900756
231,0.14397835176700302,0.21561006916717462,0.08339415069885392
232,0.6586371515457715,0.2568909779164017,0.6390136175700861
233,0.443103041433329,0.20613762459382756,0.6395330661161507
234,0.24737825840994365,0.4737984521340681,0.6161907977255701
235,0.7607073675080283,0.802169767722853,0.6215814683213191
236,0.03231441601147278,0.9308685615790662,0.19498944150215625
237,0.08934613174675077,0.45616655161169395,0.9578922555635473
238,0.06417920767932317,0.17306335091855107,0.16747501930616027
239,0.30590729665478256,0.3351504364591158,0.3374641603466466
240,0.37340570486165914,0.4091686200209932,0.3557704043753527
241,0.010586500475257554,0.8931906858864354,0.15824835944229676
242,0.14776165860259505,0.7804111941199962,0.3169198429524658
243,0.0833572061816138,0.7559683632769426,0.11760384136493074
244,0.590041120210274,0.6596610898474988,0.7317847900794235
245,0.7264579896627366,0.3571218151606491,0.8079577224277446
246,0.3245418248698082,0.16819111945013876,0.03853534923725788
247,0.9865947727214781,0.8302398498796492,0.11971541501820704
248,0.6794090768389491,0.7679117949572725,0.05477550651676033
249,0.831242666862963,0.04288944929104188,0.41822275824599653
250,0.3018244256770525,0.04222150740296604,0.8540167472456295
251,0.6766362814762537,0.7614003031709543,0.8651641494842924
252,0.7902305465018835,0.2199195861601616,0.5522680049541524
253,0.30039191689846656,0.6684168328171497,0.6323659787378144
254,0.8653521065526336,0.2184030738558621,0.7885000236927615
255,0.5176100379920083,0.5341031756844501,0.4039319291855309
256,0.41315285939798685,0.7343229191862304,0.7704992498661705
257,0.5923229531855448,0.5219604529037599,0.8695265195581747
258,0.8176708958473353,0.19194569094080216,0.428520508504905
259,0.4549568413735666,0.7833725223555683,0.28280002647285263
260,0.7395879625656245,0.4674485008367615,0.6469353830650503
261,0.8964871798911608,0.08411615526979199,0.9115706417434893
262,0.5823121898351492,0.4710123847224731,0.21210848910486768
263,0.48644192477673664,0.0024471777524813776,0.032183874668948675
264,0.03861475376101753,0.29513171335273036,0.7837518641615758
265,0.07897461262680572,0.2289125948567543,0.6000393966588078
266,0.6011581394162182,0.6665170031613294,0.11429477257415976
267,0.29492888465235756,0.49642659309933257,0.6425035759705597
268,0.4434475021789611,0.3054977321587814,0.6316646544869088
269,0.8143870572382391,0.9066014996719626,0.45023393894846586
270,0.6672228709950822,0.8903780899586946,0.28600899379073486
271,0.6322834948793823,0.5263063681165338,0.4301091730570147
272,0.8591635771986863,0.6408733570591527,0.7849100554568137
273,0.8663720568285691,0.006933571831167051,0.4044795849514634
274,0.1884573456296812,0.26511483879521525,0.33947412097930074
275,0.08926070828030319,0.4787503880171049,0.17026804068885582
276,0.23244541986827516,0.20782366811841124,0.15123354318913873
277,0.61752331882617,0.3347068637080294,0.2577095562426025
278,0.2271031747144574,0.8369689753452572,0.7771526754260042
279,0.5843547945656219,0.24196729930640015,0.1150351172117029
280,0.35024310210812604,0.6363360612641445,0.4827559613102772
281,0.9822445523837077,0.4429071811390438,0.8234433995914278
282,0.535691114612955,0.8102570400795729,0.9764457599078263
283,0.8871541908234735,0.5711357725775372,0.7987669950040734
284,0.8143800121892009,0.5629536048343147,0.2848913082803387
285,0.6266813788625077,0.4939254764850134,0.46436591685078366
286,0.7279637577655489,0.26659198595265554,0.8694735831283827
287,0.9634314443164462,0.10397734498208777,0.9116838049790812
288,0.30427433581113095,0.5016214205558153,0.5704452517072535
289,0.7408274049741106,0.27332212797453015,0.6484340330918856
290,0.6540036488875483,0.10814135448178319,0.2242238902836392
291,0.3940239995247963,0.9787958492760819,0.38969712889523733
292,0.7265351916262621,0.10007187009783203,0.9189304226250109
293,0.8538452268986932,0.7823902349318117,0.8169551256589291
294,0.4513904917676451,0.818973231147843,0.8421406750285217
295,0.11049401526472769,0.799651776832115,0.7492818199463016
296,0.009707828558038645,0.21396188055811738,0.13244431064960716
297,0.518990899828963,0.41092494736527185,0.5478312833128047
298,0.9508427783572547,0.004302971622830776,0.2833893517928969
299,0.19107322940679006,0.9871253578139578,0.38347970164319267
300,0.31157062633857846,0.27389782975434285,0.23164009182318956
301,0.7073605388958304,0.37559395513168914,0.9716142806533918
302,0.6178696217448094,0.5773731105500649,0.11978641590212702
303,0.24696176246926804,0.4791499548880932,0.5491827090719276
304,0.5241984164692106,0.542761407454945,0.09834161122451113
305,0.5761629007500381,0.6141209809803423,0.37614804434084126
306,0.18088821472941075,0.6585011507464439,0.41680069697564814
307,0.775628510279325,0.6746279375425368,0.32524978165333773
308,0.3661035891161498,0.5987526929475124,0.5561034521702674
309,0.4771045093560784,0.20162292788384484,0.42869818231047574
310,0.8835723597798446,0.21787078212266442,0.23984734930147877
311,0.6858612127810014,0.33172283803743385,0.9236437417448864
312,0.746102479122978,0.5188337722740016,0.20644944654678432
313,0.8304683459211797,0.3890727508669133,0.7794077553595237
314,0.8481344681931835,0.5371210001322902,0.0826682785131111
315,0.3018088336885567,0.16596865817969186,0.12788231903528324
316,0.682492868360642,0.40225275856803755,0.5440924064938849
317,0.7966729502369001,0.9789181442224668,0.24919670006316996
318,0.9538588287144679,0.8282967789395462,0.4396545860377298
319,0.5381511608376501,0.2930198737823487,0.614994774672044
320,0.07699589107963123,0.4002805647426386,0.42533682582963495
321,0.48159833344125347,0.9642446922702104,0.5651645879803938
322,0.12916981043630638,0.9053612246961817,0.40172393757762737
323,0.9172933363215833,0.4615396587388103,0.22930581582476084
324,0.797396797345996,0.9856545362023401,0.7420075895127881
325,0.9429615847240167,0.8787080636475205,0.730124944143968
326,0.9141474814175071,0.7774778152952264,0.24761409266730294
327,0.8160136201115926,0.9990412498112995,0.8180475972188408
328,0.44342855276174,0.03365791534018503,0.600595727408516
329,0.7250986011980864,0.058338266160704366,0.17994526807442746
330,0.48959493250462227,0.5242910895532988,0.4596728091961695
331,0.2787679080746811,0.5144558115996948,0.7415166770851687
332,0.34753125101092175,0.9174164056904002,0.36360863778988284
333,0.8750237056535447,0.583800311470552,0.8457072893377433
334,0.13746016218010293,0.5265933057567262,0.29296551494581313
335,0.7180251261786701,0.769201391412126,0.85101436303547
336,0.4897139624465088,0.38434870534335597,0.9396278116943277
337,0.37075161445243165,0.8111416737701229,0.19952636768918242
338,0.04859987763387552,0.4571880447528175,0.3412435650651673
339,0.743952844508468,0.23096803062857518,0.4329044791523019
340,0.37539366661797235,0.33886291233710186,0.7834547563318758
341,0.43978278890385303,0.9335972750875758,0.06484727987910599
342,0.7415911511963429,0.3034423800601218,0.795759304877041
343,0.9475960971771075,0.26451036487115165,0.877880128268291
344,0.950292624593113,0.548760424637794,0.3593229094293844
345,0.5232837916036337,0.19353220800267745,0.1813582139868527
346,0.5904723014340872,0.7083216679124247,0.5992355936692729
347,0.09625875537278605,0.3644801015054493,0.54639230243557
348,0.04436861483426624,0.5953106621519635,0.32537676407876603
349,0.7797621087617846,0.6464910743083275,0.22137924055139813
350,0.33252191084886396,0.2826024179478148,0.12214839784122367
351,0.9948549396839249,0.8581699031348433,0.5601611841615017
352,0.46965820403062053,0.4948694902152727,0.5410291940279733
353,0.5904559887047603,0.8680832594342299,0.18033918791886394
354,0.8297643191666789,0.46473114543997474,0.3949970744334035
355,0.3651248685951377,0.9100558553713868,0.5828907224922198
356,0.7960461983168701,0.40730926448445903,0.8702610952795834
357,0.6633844642522535,0.2798436114275975,0.8510776586151644
358,0.25388745445804173,0.7217988579384375,0.5926980601509384
359,0.6605157933272667,0.39965375647370427,0.878912288406305
360,0.14554221007647994,0.5426722743028102,0.3854186922083209
361,0.9577406585205953,0.3073711376005366,0.8444457124830771
362,0.10588969507280943,0.807712765384181,0.1535665198682752
363,0.9809309006197611,0.9804978879224336,0.29205460170182107
364,0.4921242891510941,0.7057436472796215,0.43337467444171396
365,0.6559088263766074,0.7267282479013643,0.71539578533141
366,0.43907438440409885,0.3369885825769845,0.6028643965660867
367,0.6576666220355907,0.6531269543308936,0.5859281966566671
368,0.8818293082805648,0.25351046998695403,0.4343779262334372
369,0.15437841196520663,0.7979493296193062,0.9844993491998324
370,0.02699661277344967,0.9957019421684803,0.6650252320275702
371,0.06673735172006945,0.7271933339398918,0.3830593177622583
372,0.017110355072810002,0.6454453393168131,0.48472891954273056
373,0.1675442987886424,0.24737209696907048,0.25746326631024274
374,0.8617878235350179,0.199590653843721,0.5794658674779838
375,0.2902914585934957,0.157827632255652,0.9998871650263881
376,0.060731161745952056,0.04770044023436992,0.22315564736926463
377,0.6440457198997778,0.06815743687310782,0.23928822956928664
378,0.31997878364588483,0.21823902033886078,0.19129096682910662
379,0.955853179382029,0.3141623280160877,0.8284653768078527
380,0.46847743496299743,0.7006221348974191,0.013810895390494626
381,0.15995861783148224,0.22869367475227798,0.29589365418057556
382,0.8231379605300944,0.6608248482799188,0.6095782065023768
383,0.31288526107474324,0.3993658490127253,0.8150302391385181
384,0.8877709100142486,0.3627438505770674,0.33428226487422863
385,0.3338489494040151,0.3816751697309744,0.09522865359707955
386,0.8079679146002365,0.5122477319664058,0.4469842236603182
387,0.7350748951221661,0.49867254458908516,0.5403425169728319
388,0.6388738249494589,0.759897313809336,0.5065580483852821
389,0.9270567304296914,0.2928015009459781,0.41328445710054396
390,0.9664502406507636,0.8565475545866154,0.6262960256813693
391,0.9900261227017522,0.36435591463687356,0.7789212397964815
392,0.6488677608178536,0.8240945909302891,0.5394090833680584
393,0.8379190333072571,0.929082256817232,0.6522968272183279
394,0.9178275515477905,0.6072550470832863,0.9027911310163554
395,0.43006221125931565,0.9214748893660303,0.22842532564830031
396,0.8714477251707515,0.8474843133681683,0.5218972293629293
397,0.5409999149248601,0.5024407394543764,0.18801996733302084
398,0.15249194060758886,0.1427342480959536,0.6471007809427664
399,0.5999651367813389,0.07479534386758913,0.46033072175084844
400,0.9492611146380182,0.6977951201664331,0.6513570437684275
401,0.11510560703650985,0.5305649035308019,0.7874017472072351
402,0.30864770594508617,0.6933652483492836,0.5709391331077146
403,0.7789146902821276,0.3941192002702478,0.17103520180006393
404,0.7621289151049742,0.6225979246011569,0.4400142020694765
405,0.0017445205794774932,0.1774216742694924,0.08919397282207764
406,0.24332582450017048,0.2861803830885692,0.07597606439055504
407,0.48618678259109294,0.6319026144185613,0.6866315757644278
408,0.017009455839478438,0.3096865397611319,0.8234673360230305
409,0.987457408763278,0.2198276289871426,0.022641097483461325
410,0.6207156794214502,0.320007937703625,0.47344344431304186
411,0.5445044299121098,0.1643269143744036,0.6415588567272005
412,0.5077327178747577,0.392985251710641,0.3533817495215361
413,0.5114586429159454,0.0087227311636775,0.665360968495963
414,0.13089474290313163,0.15316878856863003,0.6423373151279429
415,0.4526065499916212,0.7064360027793097,0.7326723285644761
416,0.11299749023260663,0.9779316255043324,0.26161068432603973
417,0.16108011940121025,0.7430210737336006,0.8507778918353751
418,0.23065491040130937,0.4381234262549194,0.14269281292813984
419,0.5805843655759781,0.4886075437978744,0.2733453223478708
420,0.4284754557703808,0.5706656607169163,0.34229081018334484
421,0.4278369492113119,0.7983687004105865,0.8648151066848643
422,0.12174403334604733,0.8330244915607262,0.9581826057346929
423,0.9013003875293549,0.9333920511856565,0.9424399245271153
424,0.27282139713090403,0.1615094290411795,0.43105919022169803
425,0.04383943556087233,0.856954988547468,0.43091522784185365
426,0.10982276038917016,0.14152813775532924,0.6986211494477982
427,0.3664809785378631,0.6900992658934936,0.9486629853054118
428,0.8555561987894138,0.904560391100178,0.2866185851132331
429,0.9597933304277113,0.04460324753136968,0.7981066326721621
430,0.768634184829417,0.5045105167706962,0.8771388481791347
431,0.4171096711472254,0.709952335898805,0.5780678089344199
432,0.2887569315523628,0.6677291724931838,0.014249226337823773
433,0.15847941352930506,0.8660691199867336,0.05211948119823773
434,0.6958425706287757,0.8602345609480042,0.7711027747642784
435,0.9342240241949996,0.9239798576983418,0.008317728888707854
436,0.7428345394776729,0.9231487629249892,0.032901279113521587
437,0.0002767857602080648,0.0362852139125458,0.3173824872396206
438,0.43051857298018237,0.15398956376018125,0.08032238175121642
439,0.35915159436317656,0.6995535440220769,0.5281166113987803
440,0.6518625201692203,0.08982829286147964,0.01509660886687203
441,0.08170517196329141,0.021428106332655128,0.5528580427063641
442,0.7805423844191661,0.5408277223449756,0.8335608918251407
443,0.4157421399686253,0.8053677691284594,0.25878213387061877
444,0.5944285900562329,0.5771435288941793,0.18403399999049674
445,0.03998362114059151,0.484680437026352,0.06413000568756733
446,0.19603095457670328,0.564337231586797,0.04076123343283
447,0.34111329293747283,0.052329882974691766,0.21245568115749924
448,0.5515438852927042,0.863662234465865,0.9958151299336516
449,0.340791235458093,0.4728617999074365,0.3735918039967113
450,0.17296604637479485,0.5991257661681676,0.635938631933239
451,0.9777236168789413,0.08897316981045833,0.30394975744297414
452,0.9966981249419261,0.7531091203946719,0.8899108463804012
453,0.644812383232829,0.4016493305628178,0.5699321987870793
454,0.8268938400410062,0.18415289072424412,0.07879459295925384
455,0.7555832638080774,0.0009096966303001608,0.15928352342294771
456,0.41569716020572867,0.4778771107365467,0.585985992836645
457,0.22287454331077006,0.9500193435913702,0.35309682599676695
458,0.2926704580187274,0.4501042657602754,0.7225966450481123
459,0.8387245272455138,0.3704444852776747,0.32670559802591626
460,0.9437380405658073,0.17195917395481097,0.3066498054818628
461,0.6486218854580001,0.314087465676852,0.1378928474480191
462,0.05375799029096007,0.43147400001765157,0.09369979157816799
463,0.8696940453173007,0.5519097193424548,0.7121683248963459
464,0.8303798610413655,0.6529705009367704,0.6052675574309863
465,0.7411872934642932,0.6645885272657385,0.8375469912718163
466,0.1605582122558079,0.010348209637472405,0.45549302547981463
467,0.2514604841803938,0.5234393927394057,0.8118178082324934
468,0.9272301773950973,0.3488456295476966,0.12868421033512634
469,0.6668796652098758,0.4935832750756224,0.7017086842212249
470,0.14642176957152997,0.7870364742818409,0.8692197358506665
471,0.4475895805709589,0.13493011827221935,0.686943567217708
472,0.5786938971337166,0.5756375335571275,0.0364520301702459
473,0.04631961590250666,0.46352079776163835,0.978921505140828
474,0.3967552201559321,0.7475354001837938,0.5578927784043864
475,0.84669907325077,0.5545176613448767,0.3996710288868609
476,0.29437730876813384,0.8007419834735328,0.06738894507991833
477,0.9376735442613159,0.13081645855525115,0.04439546252035009
478,0.20505498306541992,0.003969171414022088,0.5947594092979498
479,0.5501763323807138,0.7676538487298656,0.5440930760698255
480,0.4639610668909886,0.42271740565381677,0.867818260951875
481,0.06028541893399986,0.735617547964267,0.36596955737389436
482,0.3432140557447303,0.6443327833362273,0.3345914195107512
483,0.7910704819529162,0.40768960991504666,0.15708949015219809
484,0.5909388907663894,0.4127575334452934,0.24854176567016628
